Table,Sheet,Field,Type,Position,ZH,VN,TH
act_translate.xlsx,act_translate,yuenan,后端,D224,Nhận được 2 Hiệp Khách 5 sao,,
act_translate.xlsx,act_translate,yuenan,后端,D225,Nhận được 3 Hiệp Khách 5 sao,,
act_translate.xlsx,act_translate,yuenan,后端,D226,Nhận được 4 Hiệp Khách 5 sao,,
act_translate.xlsx,act_translate,yuenan,后端,D227,Nhận được 1 Hiệp Khách 6 sao,,
act_translate.xlsx,act_translate,yuenan,后端,D228,Nhận được 2 Hiệp Khách 6 sao,,
act_translate.xlsx,act_translate,yuenan,后端,D229,VIP3 Nửa Giá,,
act_translate.xlsx,act_translate,yuenan,后端,D230,Tích Nạp 1000 Tệ,,
act_translate.xlsx,act_translate,yuenan,后端,D231,Nhận 10 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D232,Nhận 20 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D233,Nhận 30 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D234,Nhận 40 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D235,Nhận 5 lần nhiệm vụ Trừ Ma Tím,,
act_translate.xlsx,act_translate,yuenan,后端,D236,Nhận 10 lần nhiệm vụ Trừ Ma Tím,,
act_translate.xlsx,act_translate,yuenan,后端,D237,Làm mới 5 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D238,Làm mới 10 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D239,Làm mới 15 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D240,Làm mới 20 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D241,Làm mới 30 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D242,Làm mới 40 lần nhiệm vụ Trừ Ma,,
act_translate.xlsx,act_translate,yuenan,后端,D243,VIP4 Nửa Giá,,
act_translate.xlsx,act_translate,yuenan,后端,D244,Tích Nạp 2000 Tệ,,
act_translate.xlsx,act_translate,yuenan,后端,D245,Mở khóa 3 món Thần Binh,,
act_translate.xlsx,act_translate,yuenan,后端,D246,Mở khóa 5 món Thần Binh,,
act_translate.xlsx,act_translate,yuenan,后端,D247,Cấp độ Thần Binh đạt cấp 1,,
act_translate.xlsx,act_translate,yuenan,后端,D248,Cấp độ Thần Binh đạt cấp 2,,
act_translate.xlsx,act_translate,yuenan,后端,D249,Cấp độ Thần Binh đạt cấp 3,,
act_translate.xlsx,act_translate,yuenan,后端,D250,Cấp độ Thần Binh đạt cấp 4,,
act_translate.xlsx,act_translate,yuenan,后端,D251,Cấp độ Nhân Vật chính đạt cấp 10,,
act_translate.xlsx,act_translate,yuenan,后端,D252,Cấp độ Nhân Vật chính đạt cấp 20,,
act_translate.xlsx,act_translate,yuenan,后端,D253,Cấp độ Nhân Vật chính đạt cấp 30,,
act_translate.xlsx,act_translate,yuenan,后端,D254,Cấp độ Nhân Vật chính đạt cấp 40,,
act_translate.xlsx,act_translate,yuenan,后端,D255,Cấp độ Nhân Vật chính đạt cấp 45,,
act_translate.xlsx,act_translate,yuenan,后端,D256,Cấp độ Nhân Vật chính đạt cấp 55,,
act_translate.xlsx,act_translate,yuenan,后端,D257,Tích Nạp 3000 Tệ,,
act_translate.xlsx,act_translate,yuenan,后端,D258,Tham gia Hoa Sơn Luận Kiếm 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D259,Tham gia Hoa Sơn Luận Kiếm 20 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D260,Tham gia Hoa Sơn Luận Kiếm 30 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D261,Tham gia Hoa Sơn Luận Kiếm 40 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D262,Tham gia Hoa Sơn Luận Kiếm 50 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D263,Tham gia Hoa Sơn Luận Kiếm 55 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D264,Đoạt Bảo 10 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D265,Đoạt Bảo 20 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D266,Đoạt Bảo 30 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D267,Đoạt Bảo 40 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D268,Đoạt Bảo 60 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D269,Đoạt Bảo 80 lần,,
act_translate.xlsx,act_translate,yuenan,后端,D270,VIP5 Nửa Giá,,
act_translate.xlsx,act_translate,yuenan,后端,D271,Tích Nạp 5000 Tệ,,
act_translate.xlsx,act_translate,yuenan,后端,D272,Vượt 2 ải Viễn Chinh La Sát,,
act_translate.xlsx,act_translate,yuenan,后端,D273,Vượt 4 ải Viễn Chinh La Sát,,
act_translate.xlsx,act_translate,yuenan,后端,D274,Vượt 6 ải Viễn Chinh La Sát,,
act_translate.xlsx,act_translate,yuenan,后端,D275,Vượt 9 ải Viễn Chinh La Sát,,
act_translate.xlsx,act_translate,yuenan,后端,D276,Vượt 12 ải Viễn Chinh La Sát,,
act_translate.xlsx,act_translate,yuenan,后端,D277,Vượt 15 ải Viễn Chinh La Sát,,
act_translate.xlsx,act_translate,yuenan,后端,D278,Sở hữu 5 Hiệp Khách 5 sao,,
act_translate.xlsx,act_translate,yuenan,后端,D279,Sở hữu 5 Hiệp Khách trên cấp 30,,
act_translate.xlsx,act_translate,yuenan,后端,D280,Sở hữu 1 Hiệp Khách trên cấp 100,,
act_translate.xlsx,act_translate,yuenan,后端,D281,Sở hữu 1 Hiệp Khách trên cấp 120,,
act_translate.xlsx,act_translate,yuenan,后端,D282,Sở hữu 1 Hiệp Khách 6 sao,,
act_translate.xlsx,act_translate,yuenan,后端,D283,Sở hữu 2 Hiệp Khách 6 sao,,
act_translate.xlsx,act_translate,yuenan,后端,D284,VIP6 Nửa Giá,,
act_translate.xlsx,act_translate,yuenan,后端,D285,Chiết Hạo Nhương,,
act_translate.xlsx,act_translate,yuenan,后端,D286,Hình Bằng Thiên,,
act_translate.xlsx,act_translate,yuenan,后端,D287,Nhung Hạo Tư,,
act_translate.xlsx,act_translate,yuenan,后端,D288,Đạm Mậu Thực,,
act_translate.xlsx,act_translate,yuenan,后端,D289,Đẩu Tuấn Ngữ,,
act_translate.xlsx,act_translate,yuenan,后端,D290,Đàn An Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D291,Chương Thừa Ân,,
act_translate.xlsx,act_translate,yuenan,后端,D292,Triệu Trí Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D293,Tể Nhạc Chương,,
act_translate.xlsx,act_translate,yuenan,后端,D294,Đàm Phi Tiệp,,
act_translate.xlsx,act_translate,yuenan,后端,D295,Khuất Dã Quỹ,,
act_translate.xlsx,act_translate,yuenan,后端,D296,Phượng Uẩn Hàm,,
act_translate.xlsx,act_translate,yuenan,后端,D297,Bộ Gia Hữu,,
act_translate.xlsx,act_translate,yuenan,后端,D298,Phượng Tinh Hán,,
act_translate.xlsx,act_translate,yuenan,后端,D299,Không Hoằng Tế,,
act_translate.xlsx,act_translate,yuenan,后端,D300,Bách Vũ Tín,,
act_translate.xlsx,act_translate,yuenan,后端,D301,Âu Khải Phục,,
act_translate.xlsx,act_translate,yuenan,后端,D302,Đơn Anh Vệ,,
act_translate.xlsx,act_translate,yuenan,后端,D303,Sài Hòa Dự,,
act_translate.xlsx,act_translate,yuenan,后端,D304,Kinh Vũ Thành,,
act_translate.xlsx,act_translate,yuenan,后端,D305,Phục Hồng Huy,,
act_translate.xlsx,act_translate,yuenan,后端,D306,Mộ Trí Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D307,Biện Gia Hữu,,
act_translate.xlsx,act_translate,yuenan,后端,D308,Lâu Luật,,
act_translate.xlsx,act_translate,yuenan,后端,D309,Âu Vũ Thành,,
act_translate.xlsx,act_translate,yuenan,后端,D310,Triệu Triều,,
act_translate.xlsx,act_translate,yuenan,后端,D311,Thượng Uẩn Hàm,,
act_translate.xlsx,act_translate,yuenan,后端,D312,Úy Chính Đức,,
act_translate.xlsx,act_translate,yuenan,后端,D313,Thượng Quan Lực Tiếun,,
act_translate.xlsx,act_translate,yuenan,后端,D314,Bao Hạo Hãn,,
act_translate.xlsx,act_translate,yuenan,后端,D315,Hàm Tài Tuấn,,
act_translate.xlsx,act_translate,yuenan,后端,D316,Trọng Ngọc Thụ,,
act_translate.xlsx,act_translate,yuenan,后端,D317,Ích Môn Chương,,
act_translate.xlsx,act_translate,yuenan,后端,D318,Mạc Kỳ Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D319,Triệu Ban,,
act_translate.xlsx,act_translate,yuenan,后端,D320,Kháng Tuấn Dật,,
act_translate.xlsx,act_translate,yuenan,后端,D321,Lão Lực Cần,,
act_translate.xlsx,act_translate,yuenan,后端,D322,Cao Trù,,
act_translate.xlsx,act_translate,yuenan,后端,D323,Phùng Hòa Nghi,,
act_translate.xlsx,act_translate,yuenan,后端,D324,Thiết Cao Cách,,
act_translate.xlsx,act_translate,yuenan,后端,D325,Tằng Vũ Tín,,
act_translate.xlsx,act_translate,yuenan,后端,D326,Cốc Hạo Khung,,
act_translate.xlsx,act_translate,yuenan,后端,D327,Hạnh Lương Tài,,
act_translate.xlsx,act_translate,yuenan,后端,D328,Mai Vĩ Mậu,,
act_translate.xlsx,act_translate,yuenan,后端,D329,Đàm An Di,,
act_translate.xlsx,act_translate,yuenan,后端,D330,Trọng Hòa Nghi,,
act_translate.xlsx,act_translate,yuenan,后端,D331,Âu Giá,,
act_translate.xlsx,act_translate,yuenan,后端,D332,Nghệ Lập Hiên,,
act_translate.xlsx,act_translate,yuenan,后端,D333,Lộc Kinh Nghĩa,,
act_translate.xlsx,act_translate,yuenan,后端,D334,Tằng Ngọc Thụ,,
act_translate.xlsx,act_translate,yuenan,后端,D335,Mạc Hiên,,
act_translate.xlsx,act_translate,yuenan,后端,D336,Hoa Diệp Lâm,,
act_translate.xlsx,act_translate,yuenan,后端,D337,Hòa Kiên Thành,,
act_translate.xlsx,act_translate,yuenan,后端,D338,Mạo Nguyên Thanh,,
act_translate.xlsx,act_translate,yuenan,后端,D339,Hải Diệp Dục,,
act_translate.xlsx,act_translate,yuenan,后端,D340,Tuân Hàm,,
act_translate.xlsx,act_translate,yuenan,后端,D341,Mãn Luật,,
act_translate.xlsx,act_translate,yuenan,后端,D342,Trọng Tinh Châu,,
act_translate.xlsx,act_translate,yuenan,后端,D343,Ấn Duệ Thức,,
act_translate.xlsx,act_translate,yuenan,后端,D344,Tằng Xã,,
act_translate.xlsx,act_translate,yuenan,后端,D345,Đông Hạo Ca,,
act_translate.xlsx,act_translate,yuenan,后端,D346,Kinh Hạng Minh,,
act_translate.xlsx,act_translate,yuenan,后端,D347,Trạm Thiên Vũ,,
act_translate.xlsx,act_translate,yuenan,后端,D348,Mao Tân,,
act_translate.xlsx,act_translate,yuenan,后端,D349,Võ Uẩn Tịch,,
act_translate.xlsx,act_translate,yuenan,后端,D350,Cù Xã,,
act_translate.xlsx,act_translate,yuenan,后端,D351,Tuân Phác Du,,
act_translate.xlsx,act_translate,yuenan,后端,D352,Khang Mậu Huân,,
act_translate.xlsx,act_translate,yuenan,后端,D353,Đinh Thừa Ân,,
act_translate.xlsx,act_translate,yuenan,后端,D354,Hoành Hồng Tuyết,,
act_translate.xlsx,act_translate,yuenan,后端,D355,Án Lập Hiên,,
act_translate.xlsx,act_translate,yuenan,后端,D356,Tông Quan Câu,,
act_translate.xlsx,act_translate,yuenan,后端,D357,Bách Lợi,,
act_translate.xlsx,act_translate,yuenan,后端,D358,Sơn Kiến An,,
act_translate.xlsx,act_translate,yuenan,后端,D359,Trọng Hoành Mậu,,
act_translate.xlsx,act_translate,yuenan,后端,D360,Nam Lê Hân,,
act_translate.xlsx,act_translate,yuenan,后端,D361,Công Viễn Hàng,,
act_translate.xlsx,act_translate,yuenan,后端,D362,Xa Hạo Hạo,,
act_translate.xlsx,act_translate,yuenan,后端,D363,Củng Tuấn Mậu,,
act_translate.xlsx,act_translate,yuenan,后端,D364,Ích Hạo Khung,,
act_translate.xlsx,act_translate,yuenan,后端,D365,Chiết Phi Dực,,
act_translate.xlsx,act_translate,yuenan,后端,D366,Tống Ôn Luân,,
act_translate.xlsx,act_translate,yuenan,后端,D367,Kim Khiên,,
act_translate.xlsx,act_translate,yuenan,后端,D368,Vạn Tự,,
act_translate.xlsx,act_translate,yuenan,后端,D369,Lăng Hữu Lục,,
act_translate.xlsx,act_translate,yuenan,后端,D370,Du Hạo Hãn,,
act_translate.xlsx,act_translate,yuenan,后端,D371,Tuân Anh Duệ,,
act_translate.xlsx,act_translate,yuenan,后端,D372,Úy Huy Hoàn,,
act_translate.xlsx,act_translate,yuenan,后端,D373,Cát Kinh Nghĩa,,
act_translate.xlsx,act_translate,yuenan,后端,D374,Mạnh Thạch,,
act_translate.xlsx,act_translate,yuenan,后端,D375,Chu Dũng Quân,,
act_translate.xlsx,act_translate,yuenan,后端,D376,Úy Diệp Vĩ,,
act_translate.xlsx,act_translate,yuenan,后端,D377,Lỗ Hạo Hãn,,
act_translate.xlsx,act_translate,yuenan,后端,D378,Tiền Minh Viễn,,
act_translate.xlsx,act_translate,yuenan,后端,D379,Tôn Lập Hiên,,
act_translate.xlsx,act_translate,yuenan,后端,D380,Án Minh Viễn,,
act_translate.xlsx,act_translate,yuenan,后端,D381,Kha Tự,,
act_translate.xlsx,act_translate,yuenan,后端,D382,Văn Hạo Thương,,
act_translate.xlsx,act_translate,yuenan,后端,D383,Khang Cảnh Thước,,
act_translate.xlsx,act_translate,yuenan,后端,D384,Nghiêm Hòa Nghi,,
act_translate.xlsx,act_translate,yuenan,后端,D385,Lệ Gia Mộ,,
act_translate.xlsx,act_translate,yuenan,后端,D386,Tùy Kiến An,,
act_translate.xlsx,act_translate,yuenan,后端,D387,Úy Diệp Nhiên,,
act_translate.xlsx,act_translate,yuenan,后端,D388,Âu Dương Học Văn,,
act_translate.xlsx,act_translate,yuenan,后端,D389,Không Hưng Vượng,,
act_translate.xlsx,act_translate,yuenan,后端,D390,Thân Thiên Tư,,
act_translate.xlsx,act_translate,yuenan,后端,D391,Uông Đồng Phủ,,
act_translate.xlsx,act_translate,yuenan,后端,D392,Đàm Trí Mẫn,,
act_translate.xlsx,act_translate,yuenan,后端,D393,Sử Diệp Lâm,,
act_translate.xlsx,act_translate,yuenan,后端,D394,Trình Hưng An,,
act_translate.xlsx,act_translate,yuenan,后端,D395,Mạc Luật,,
act_translate.xlsx,act_translate,yuenan,后端,D396,Điêu An Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D397,Trọng Hư,,
act_translate.xlsx,act_translate,yuenan,后端,D398,Khổng Hạo Nhương,,
act_translate.xlsx,act_translate,yuenan,后端,D399,Lận An Bang,,
act_translate.xlsx,act_translate,yuenan,后端,D400,Lâm Mậu Thực,,
act_translate.xlsx,act_translate,yuenan,后端,D401,Cát Phi Tường,,
act_translate.xlsx,act_translate,yuenan,后端,D402,Hải Thúc,,
act_translate.xlsx,act_translate,yuenan,后端,D403,Không Tuấn Mậu,,
act_translate.xlsx,act_translate,yuenan,后端,D404,Biệt Cao Phi,,
act_translate.xlsx,act_translate,yuenan,后端,D405,Phùng Văn Ngạn,,
act_translate.xlsx,act_translate,yuenan,后端,D406,Giáp Bằng Hải,,
act_translate.xlsx,act_translate,yuenan,后端,D407,Triệu Anh Biểu,,
act_translate.xlsx,act_translate,yuenan,后端,D408,Phượng Học Văn,,
act_translate.xlsx,act_translate,yuenan,后端,D409,Âu Dương Anh Duệ,,
act_translate.xlsx,act_translate,yuenan,后端,D410,Mạc Tủng,,
act_translate.xlsx,act_translate,yuenan,后端,D411,Nghiêm Cao Tuấn,,
act_translate.xlsx,act_translate,yuenan,后端,D412,Tiển Phi Tiệp,,
act_translate.xlsx,act_translate,yuenan,后端,D413,Bàng Uẩn Hàm,,
act_translate.xlsx,act_translate,yuenan,后端,D414,Hùng Thừa Phúc,,
act_translate.xlsx,act_translate,yuenan,后端,D415,Tế An Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D416,Hoàn Vũ Hoa,,
act_translate.xlsx,act_translate,yuenan,后端,D417,Đốc Kinh Phú,,
act_translate.xlsx,act_translate,yuenan,后端,D418,Dư Đồng Phủ,,
act_translate.xlsx,act_translate,yuenan,后端,D419,Cầu Triều,,
act_translate.xlsx,act_translate,yuenan,后端,D420,Sơn Thúc,,
act_translate.xlsx,act_translate,yuenan,后端,D421,Khuất Hạo Hãn,,
act_translate.xlsx,act_translate,yuenan,后端,D422,Đoan Hưng Phát,,
act_translate.xlsx,act_translate,yuenan,后端,D423,Ban Bác Giản,,
act_translate.xlsx,act_translate,yuenan,后端,D424,Đốc Thỉ,,
act_translate.xlsx,act_translate,yuenan,后端,D425,Tế Thành Nghiệp,,
act_translate.xlsx,act_translate,yuenan,后端,D426,Hoàn Kiến An,,
act_translate.xlsx,act_translate,yuenan,后端,D427,Mao Chính Văn,,
act_translate.xlsx,act_translate,yuenan,后端,D428,Kha Kiến Mộc,,
act_translate.xlsx,act_translate,yuenan,后端,D429,Dư Triều,,
act_translate.xlsx,act_translate,yuenan,后端,D430,Quốc Thành Nghiệp,,
act_translate.xlsx,act_translate,yuenan,后端,D431,Hoành Thực,,
act_translate.xlsx,act_translate,yuenan,后端,D432,Kỷ Ngọc Thần,,
act_translate.xlsx,act_translate,yuenan,后端,D433,Uẩn Trường Quỳnh,,
act_translate.xlsx,act_translate,yuenan,后端,D434,Lăng Diệp Dục,,
act_translate.xlsx,act_translate,yuenan,后端,D435,Tùy Nhạc Dung,,
act_translate.xlsx,act_translate,yuenan,后端,D436,Khoáng An Quốc,,
act_translate.xlsx,act_translate,yuenan,后端,D437,Hoa Tuần,,
act_translate.xlsx,act_translate,yuenan,后端,D438,Ấn Quan Câu,,
act_translate.xlsx,act_translate,yuenan,后端,D439,Ngao Nhân,,
act_translate.xlsx,act_translate,yuenan,后端,D440,Uất Hồng Thải,,
act_translate.xlsx,act_translate,yuenan,后端,D441,Sư Khang Phục,,
act_translate.xlsx,act_translate,yuenan,后端,D442,Nam Cung Khang Thuận,,
act_translate.xlsx,act_translate,yuenan,后端,D443,Án An Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D444,Ngao Triều,,
act_translate.xlsx,act_translate,yuenan,后端,D445,Ngu Tử Minh,,
act_translate.xlsx,act_translate,yuenan,后端,D446,Võ Tinh Hán,,
act_translate.xlsx,act_translate,yuenan,后端,D447,Thường An Bang,,
act_translate.xlsx,act_translate,yuenan,后端,D448,Uất Hưng Nghiệp,,
act_translate.xlsx,act_translate,yuenan,后端,D449,Kháng Thừa Thiên,,
act_translate.xlsx,act_translate,yuenan,后端,D450,Trọng Chính Nghiệp,,
act_translate.xlsx,act_translate,yuenan,后端,D451,Vạn Hoành Mậu,,
act_translate.xlsx,act_translate,yuenan,后端,D452,Ấn Duệ Trạch,,
act_translate.xlsx,act_translate,yuenan,后端,D453,Bí Đồng Phương,,
act_translate.xlsx,act_translate,yuenan,后端,D454,Lâm Thủ,,
act_translate.xlsx,act_translate,yuenan,后端,D455,Quỳ Kiên Thành,,
act_translate.xlsx,act_translate,yuenan,后端,D456,Kỵ Gia Dung,,
act_translate.xlsx,act_translate,yuenan,后端,D457,Điêu Thủ,,
act_translate.xlsx,act_translate,yuenan,后端,D458,Cao Thỉ,,
act_translate.xlsx,act_translate,yuenan,后端,D459,Võ Bành Phái,,
act_translate.xlsx,act_translate,yuenan,后端,D460,Ngạc Nhạc Chương,,
act_translate.xlsx,act_translate,yuenan,后端,D461,Sài Dương Văn,,
act_translate.xlsx,act_translate,yuenan,后端,D462,Hình Tuấn Bật,,
act_translate.xlsx,act_translate,yuenan,后端,D463,Dư Thừa Ân,,
act_translate.xlsx,act_translate,yuenan,后端,D464,Kiều Tuấn Mỹ,,
act_translate.xlsx,act_translate,yuenan,后端,D465,Hoa Kỳ Mại,,
act_translate.xlsx,act_translate,yuenan,后端,D466,Du Tủng,,
act_translate.xlsx,act_translate,yuenan,后端,D467,Thân Hạo,,
act_translate.xlsx,act_translate,yuenan,后端,D468,Hình Vĩ Mậu,,
act_translate.xlsx,act_translate,yuenan,后端,D469,Đệ Gia Hựu,,
act_translate.xlsx,act_translate,yuenan,后端,D470,Kháng Dũng Nghị,,
act_translate.xlsx,act_translate,yuenan,后端,D471,Nguyên Luật,,
act_translate.xlsx,act_translate,yuenan,后端,D472,Nhạc Luật,,
act_translate.xlsx,act_translate,yuenan,后端,D473,Xa Hòa Thông,,
act_translate.xlsx,act_translate,yuenan,后端,D474,Uất Tạ Trình,,
act_translate.xlsx,act_translate,yuenan,后端,D475,Tiếu Ngạo Vũ Tín,,
act_translate.xlsx,act_translate,yuenan,后端,D476,Huống Bác Nghệ,,
act_translate.xlsx,act_translate,yuenan,后端,D477,Công Trường Quỳnh,,
act_translate.xlsx,act_translate,yuenan,后端,D478,Đẩu Gia Thật,,
act_translate.xlsx,act_translate,yuenan,后端,D479,Hình Trí Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D480,Dưỡng Phi Tường,,
act_translate.xlsx,act_translate,yuenan,后端,D481,Trạm Hòa Dụ,,
act_translate.xlsx,act_translate,yuenan,后端,D482,Thuần Hưng Tư,,
act_translate.xlsx,act_translate,yuenan,后端,D483,Cù Gia Trí,,
act_translate.xlsx,act_translate,yuenan,后端,D484,Hòa Chẩn,,
act_translate.xlsx,act_translate,yuenan,后端,D485,Cư Huy Hoàn,,
act_translate.xlsx,act_translate,yuenan,后端,D486,Dư Vĩ Chí,,
act_translate.xlsx,act_translate,yuenan,后端,D487,Tư Đồ Hữu Lục,,
act_translate.xlsx,act_translate,yuenan,后端,D488,Tôn Hàm,,
act_translate.xlsx,act_translate,yuenan,后端,D489,Dưỡng Hạo Thương,,
